CustomerID,FullName,Gender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
C01233,Sowmya Reddy,Female,41,Tirunelveli,Tamil Nadu,Silver,2024-01-07,Women,Handloom,Standard,2263,925
C01234,Hari Kumar,Male,35,Trichy,Tamil Nadu,Gold,2024-07-27,Men,Cotton,Standard,6934,723
C01235,Divya Murugan,Female,27,Trichy,Tamil Nadu,Bronze,2025-02-12,Women,Polyester,Budget,400,523
C01236,Karthik Raj,Male,35,Karur,Tamil Nadu,Bronze,2023-03-14,Men,Linen,Budget,545,1224
C01237,Gokul Reddy,Male,54,Chennai,Tamil Nadu,Silver,2023-06-19,Men,Polyester,Premium,2681,1127
C01238,Swathi Shankar,Female,51,Kanchipuram,Tamil Nadu,Silver,2024-12-27,Kids,Handloom,Budget,2796,570
C01239,Gokul Krishnan,Male,65,Kanchipuram,Tamil Nadu,Bronze,2024-04-21,Men,Cotton,Budget,745,820
C01240,Karthik Shankar,Male,52,Tiruppur,Tamil Nadu,Bronze,2023-04-06,Men,Silk,Premium,43,1201
C01241,Meena Iyer,Female,35,Kanchipuram,Tamil Nadu,Bronze,2025-12-06,Accessories,Cotton,Premium,352,226
C01242,Karthik Babu,Male,28,Trichy,Tamil Nadu,Bronze,2025-05-10,Men,Handloom,Standard,152,436
C01243,Nithya Vel,Female,55,Karur,Tamil Nadu,Bronze,2025-10-06,Women,Linen,Standard,984,287
C01244,Sowmya Iyer,Female,51,Tiruppur,Tamil Nadu,Bronze,2023-10-04,Women,Handloom,Standard,849,1020
C01245,Nithya Devi,Female,60,Villupuram,Tamil Nadu,Bronze,2023-08-22,Women,Silk,Budget,780,1063
C01246,Vijay Kumar,Male,28,Kallakurichi,Tamil Nadu,Bronze,2024-02-16,Men,Linen,Standard,410,885
C01247,Manoj Prasad,Male,25,Chennai,Tamil Nadu,Bronze,2023-02-04,Men,Linen,Standard,877,1262
C01248,Vijay Raman,Male,61,Thanjavur,Tamil Nadu,Silver,2025-03-23,Accessories,Handloom,Budget,2882,484
C01249,Rahul Devi,Male,45,Chennai,Tamil Nadu,Silver,2023-04-29,Home & Lifestyle,Linen,Luxury,1786,1178
C01250,Saravanan Raj,Male,25,Hosur,Tamil Nadu,Bronze,2025-08-31,Men,Linen,Budget,140,323
C01251,Saravanan Reddy,Male,41,Karur,Tamil Nadu,Bronze,2024-08-09,Men,Cotton,Standard,95,710
C01252,Sowmya Iyer,Female,55,Thanjavur,Tamil Nadu,Bronze,2023-05-28,Kids,Polyester,Budget,49,1149
C01253,Pavithra Mohan,Female,26,Vellore,Tamil Nadu,Silver,2024-04-14,Women,Polyester,Budget,2595,827
C01254,Ramesh Shankar,Male,48,Tirunelveli,Tamil Nadu,Bronze,2023-04-26,Men,Polyester,Budget,153,1181
C01255,Manoj Mohan,Male,51,Kallakurichi,Tamil Nadu,Silver,2025-08-14,Men,Linen,Standard,1434,340
C01256,Arun Kumar,Male,31,Madurai,Tamil Nadu,Silver,2025-12-22,Men,Silk,Standard,2668,210
C01257,Harini Nathan,Female,36,Kanchipuram,Tamil Nadu,Silver,2025-08-19,Women,Polyester,Budget,2549,335
C01258,Meena Raj,Female,36,Vellore,Tamil Nadu,Platinum,2023-07-26,Kids,Handloom,Standard,13641,1090
C01259,Ramesh Kumar,Male,51,Thanjavur,Tamil Nadu,Silver,2025-01-14,Accessories,Handloom,Premium,1557,552
C01260,Dinesh Nathan,Male,36,Coimbatore,Tamil Nadu,Silver,2023-05-16,Men,Polyester,Standard,1703,1161
C01261,Harini Babu,Female,39,Kanchipuram,Tamil Nadu,Silver,2023-03-31,Women,Linen,Standard,2425,1207
C01262,Saravanan Devi,Male,50,Kanchipuram,Tamil Nadu,Bronze,2025-01-27,Accessories,Handloom,Standard,243,539
C01263,Dinesh Raj,Male,30,Villupuram,Tamil Nadu,Bronze,2025-12-07,Men,Cotton,Budget,593,225
C01264,Priya Raman,Female,22,Hosur,Tamil Nadu,Bronze,2024-01-26,Women,Polyester,Standard,595,906
C01265,Naveen Mohan,Male,61,Hosur,Tamil Nadu,Platinum,2023-06-29,Accessories,Cotton,Standard,10789,1117
C01266,Hari Vel,Male,38,Kallakurichi,Tamil Nadu,Platinum,2025-07-01,Men,Cotton,Premium,12239,384
C01267,Gokul Raj,Male,27,Thanjavur,Tamil Nadu,Platinum,2023-02-13,Men,Polyester,Budget,8166,1253
C01268,Harini Nathan,Female,57,Salem,Tamil Nadu,Silver,2025-08-24,Women,Cotton,Standard,2538,330
C01269,Meena Raj,Female,59,Thanjavur,Tamil Nadu,Silver,2024-07-18,Women,Polyester,Budget,1410,732
C01270,Ajith Selvi,Male,33,Vellore,Tamil Nadu,Silver,2025-08-27,Men,Linen,Budget,1067,327
C01271,Keerthana Devi,Female,36,Karur,Tamil Nadu,Gold,2024-01-01,Women,Polyester,Standard,5214,931
C01272,Priya Nathan,Female,62,Erode,Tamil Nadu,Silver,2025-08-15,Kids,Silk,Standard,2949,339
C01273,Vijay Reddy,Male,50,Coimbatore,Tamil Nadu,Gold,2024-12-29,Accessories,Cotton,Budget,3021,568
C01274,Gokul Prasad,Male,45,Salem,Tamil Nadu,Bronze,2023-02-22,Men,Silk,Standard,680,1244
C01275,Hari Prasad,Male,29,Chennai,Tamil Nadu,Bronze,2025-11-02,Home & Lifestyle,Cotton,Standard,694,260
C01276,Aishwarya Raj,Female,40,Kallakurichi,Tamil Nadu,Bronze,2023-06-11,Kids,Silk,Premium,64,1135
C01277,Gokul Kumar,Male,46,Vellore,Tamil Nadu,Bronze,2024-02-08,Men,Handloom,Budget,22,893
C01278,Anitha Reddy,Female,48,Tirunelveli,Tamil Nadu,Bronze,2023-01-24,Kids,Cotton,Premium,377,1273
C01279,Rahul Reddy,Male,38,Thanjavur,Tamil Nadu,Gold,2024-05-05,Men,Linen,Standard,4131,806
C01280,Suresh Devi,Male,50,Trichy,Tamil Nadu,Silver,2023-01-21,Men,Handloom,Budget,2815,1276
C01281,Deepika Krishnan,Female,36,Salem,Tamil Nadu,Silver,2023-03-31,Accessories,Polyester,Budget,1060,1207
C01282,Naveen Iyer,Male,46,Kanchipuram,Tamil Nadu,Bronze,2023-04-23,Accessories,Handloom,Budget,172,1184
C01283,Nithya Iyer,Female,26,Madurai,Tamil Nadu,Bronze,2023-12-24,Women,Linen,Standard,887,939
C01284,Ajith Vel,Male,20,Thanjavur,Tamil Nadu,Bronze,2025-07-11,Men,Silk,Standard,151,374
C01285,Vijay Shankar,Male,35,Kanchipuram,Tamil Nadu,Bronze,2023-01-03,Men,Polyester,Luxury,472,1294
C01286,Revathi Vel,Female,37,Hosur,Tamil Nadu,Bronze,2023-07-31,Women,Handloom,Standard,460,1085
C01287,Rahul Selvi,Male,51,Tirunelveli,Tamil Nadu,Bronze,2025-06-01,Men,Polyester,Budget,775,414
C01288,Deepika Kumar,Female,52,Villupuram,Tamil Nadu,Silver,2023-10-31,Home & Lifestyle,Silk,Budget,2854,993
C01289,Manoj Raj,Male,49,Salem,Tamil Nadu,Gold,2024-10-19,Men,Linen,Standard,6143,639
C01290,Swathi Prasad,Female,55,Thanjavur,Tamil Nadu,Platinum,2023-04-06,Women,Cotton,Premium,8569,1201
C01291,Harini Prasad,Female,53,Thanjavur,Tamil Nadu,Bronze,2024-02-03,Kids,Polyester,Standard,581,898
C01292,Nithya Kumar,Female,50,Trichy,Tamil Nadu,Bronze,2024-11-05,Women,Polyester,Budget,823,622
C01293,Gokul Vel,Male,56,Kallakurichi,Tamil Nadu,Silver,2024-12-11,Men,Silk,Premium,2212,586
C01294,Kavya Murugan,Female,61,Villupuram,Tamil Nadu,Platinum,2024-01-16,Women,Cotton,Standard,9418,916
C01295,Kavya Mohan,Female,27,Trichy,Tamil Nadu,Gold,2023-08-30,Women,Polyester,Standard,4335,1055
C01296,Anitha Vel,Female,45,Hosur,Tamil Nadu,Gold,2024-06-11,Accessories,Silk,Budget,4902,769
C01297,Vijay Babu,Male,65,Tiruppur,Tamil Nadu,Silver,2024-02-24,Men,Silk,Budget,2017,877
C01298,Sowmya Babu,Female,24,Madurai,Tamil Nadu,Bronze,2023-01-03,Women,Linen,Standard,882,1294
C01299,Naveen Nathan,Male,58,Erode,Tamil Nadu,Silver,2025-03-06,Men,Cotton,Standard,2318,501
C01300,Pavithra Nathan,Female,34,Tiruppur,Tamil Nadu,Bronze,2025-01-18,Kids,Linen,Budget,825,548
C01301,Karthik Shankar,Male,23,Villupuram,Tamil Nadu,Silver,2024-02-04,Men,Polyester,Standard,1398,897
C01302,Dinesh Murugan,Male,38,Kanchipuram,Tamil Nadu,Gold,2023-09-17,Men,Handloom,Standard,3520,1037
C01303,Suresh Krishnan,Male,19,Karur,Tamil Nadu,Bronze,2025-04-23,Accessories,Silk,Standard,331,453
C01304,Keerthana Krishnan,Female,62,Salem,Tamil Nadu,Gold,2023-03-23,Women,Cotton,Luxury,6961,1215
C01305,Gokul Prasad,Male,61,Coimbatore,Tamil Nadu,Gold,2024-04-13,Men,Cotton,Standard,4523,828
C01306,Priya Nathan,Female,47,Villupuram,Tamil Nadu,Bronze,2025-02-16,Accessories,Silk,Standard,320,519
C01307,Hari Prasad,Male,62,Vellore,Tamil Nadu,Silver,2025-04-09,Men,Linen,Standard,1377,467
C01308,Lakshmi Babu,Female,57,Tiruppur,Tamil Nadu,Bronze,2024-03-30,Women,Silk,Standard,173,842
C01309,Deepika Devi,Female,40,Villupuram,Tamil Nadu,Bronze,2024-03-22,Kids,Cotton,Luxury,510,850
C01310,Rahul Prasad,Male,58,Madurai,Tamil Nadu,Silver,2024-02-22,Men,Cotton,Budget,2219,879
C01311,Lakshmi Raj,Female,46,Trichy,Tamil Nadu,Silver,2023-01-10,Women,Linen,Budget,1602,1287
C01312,Sowmya Babu,Female,48,Tiruppur,Tamil Nadu,Gold,2025-03-10,Home & Lifestyle,Polyester,Budget,3556,497
C01313,Deepika Mohan,Female,42,Trichy,Tamil Nadu,Bronze,2023-05-06,Accessories,Silk,Budget,874,1171
C01314,Saravanan Iyer,Male,60,Salem,Tamil Nadu,Gold,2023-03-16,Men,Silk,Standard,4278,1222
C01315,Kishore Nathan,Male,61,Erode,Tamil Nadu,Bronze,2025-01-07,Men,Cotton,Budget,384,559
C01316,Deepika Shankar,Female,55,Chennai,Tamil Nadu,Bronze,2024-03-18,Women,Handloom,Budget,91,854
C01317,Kishore Prasad,Male,37,Kallakurichi,Tamil Nadu,Silver,2024-12-25,Men,Polyester,Standard,2877,572
C01318,Vijay Vel,Male,60,Madurai,Tamil Nadu,Gold,2025-06-18,Accessories,Polyester,Standard,3791,397
C01319,Gokul Babu,Male,44,Vellore,Tamil Nadu,Bronze,2025-09-05,Men,Handloom,Premium,110,318
C01320,Revathi Raj,Female,22,Chennai,Tamil Nadu,Bronze,2024-07-29,Women,Linen,Budget,870,721
C01321,Harini Prasad,Female,32,Chennai,Tamil Nadu,Gold,2024-04-16,Accessories,Polyester,Luxury,6295,825
C01322,Kavya Babu,Female,62,Karur,Tamil Nadu,Bronze,2024-12-06,Women,Handloom,Budget,146,591
C01323,Rahul Kumar,Male,19,Madurai,Tamil Nadu,Bronze,2023-08-13,Men,Polyester,Budget,936,1072
C01324,Nithya Raman,Female,24,Villupuram,Tamil Nadu,Bronze,2024-05-30,Home & Lifestyle,Polyester,Standard,102,781
C01325,Divya Iyer,Female,43,Chennai,Tamil Nadu,Bronze,2023-12-24,Women,Silk,Standard,947,939
C01326,Ramesh Krishnan,Male,30,Kallakurichi,Tamil Nadu,Bronze,2024-08-13,Men,Polyester,Standard,870,706
C01327,Lakshmi Prasad,Female,47,Tiruppur,Tamil Nadu,Gold,2023-09-10,Accessories,Linen,Budget,5043,1044
C01328,Anitha Kumar,Female,58,Madurai,Tamil Nadu,Silver,2025-05-15,Women,Polyester,Standard,1622,431
C01329,Rahul Kumar,Male,33,Trichy,Tamil Nadu,Silver,2025-08-14,Men,Silk,Standard,1752,340
C01330,Arun Raj,Male,60,Erode,Tamil Nadu,Silver,2023-11-08,Men,Cotton,Budget,1100,985
C01331,Swathi Mohan,Female,56,Hosur,Tamil Nadu,Bronze,2025-05-17,Women,Cotton,Budget,775,429
C01332,Pavithra Kumar,Female,30,Vellore,Tamil Nadu,Silver,2023-10-18,Accessories,Silk,Premium,2924,1006
C01333,Manoj Prasad,Male,55,Madurai,Tamil Nadu,Gold,2025-04-09,Men,Silk,Standard,4079,467
C01334,Suresh Nathan,Male,41,Villupuram,Tamil Nadu,Bronze,2025-11-20,Men,Polyester,Budget,476,242
C01335,Deepika Krishnan,Female,49,Salem,Tamil Nadu,Silver,2024-04-21,Women,Cotton,Budget,1127,820
C01336,Kavya Devi,Female,57,Vellore,Tamil Nadu,Bronze,2023-08-16,Kids,Cotton,Budget,95,1069
C01337,Arun Vel,Male,33,Villupuram,Tamil Nadu,Silver,2025-02-21,Men,Cotton,Standard,2832,514
C01338,Praveen Shankar,Male,25,Chennai,Tamil Nadu,Silver,2024-07-13,Men,Cotton,Standard,1655,737
C01339,Swathi Kumar,Female,20,Chennai,Tamil Nadu,Bronze,2023-12-05,Kids,Polyester,Standard,194,958
C01340,Rahul Mohan,Male,25,Thanjavur,Tamil Nadu,Silver,2025-03-15,Accessories,Linen,Premium,1491,492
C01341,Karthik Devi,Male,53,Hosur,Tamil Nadu,Silver,2025-07-29,Men,Linen,Budget,1997,356
C01342,Harini Iyer,Female,25,Tirunelveli,Tamil Nadu,Bronze,2024-03-02,Home & Lifestyle,Polyester,Budget,773,870
C01343,Suresh Devi,Male,41,Coimbatore,Tamil Nadu,Bronze,2023-05-06,Home & Lifestyle,Polyester,Standard,255,1171
C01344,Ajith Nathan,Male,41,Kallakurichi,Tamil Nadu,Bronze,2023-11-21,Home & Lifestyle,Polyester,Premium,419,972
C01345,Aishwarya Devi,Female,26,Villupuram,Tamil Nadu,Silver,2024-01-30,Women,Polyester,Luxury,1448,902
C01346,Aishwarya Vel,Female,50,Thanjavur,Tamil Nadu,Bronze,2025-08-08,Women,Polyester,Budget,856,346
C01347,Pavithra Reddy,Female,37,Coimbatore,Tamil Nadu,Gold,2024-06-17,Women,Handloom,Premium,3842,763
C01348,Dinesh Reddy,Male,63,Villupuram,Tamil Nadu,Bronze,2024-02-29,Men,Linen,Standard,421,872
C01349,Nithya Iyer,Female,60,Hosur,Tamil Nadu,Silver,2024-12-15,Home & Lifestyle,Polyester,Budget,1207,582
C01350,Gokul Nathan,Male,56,Hosur,Tamil Nadu,Bronze,2023-01-22,Men,Handloom,Standard,238,1275
C01351,Dinesh Selvi,Male,58,Erode,Tamil Nadu,Bronze,2023-06-23,Men,Silk,Luxury,283,1123
C01352,Priya Kumar,Female,28,Kallakurichi,Tamil Nadu,Silver,2023-10-26,Women,Linen,Standard,1563,998
C01353,Priya Shankar,Female,40,Salem,Tamil Nadu,Bronze,2024-09-16,Women,Linen,Budget,276,672
C01354,Aishwarya Raman,Female,26,Kanchipuram,Tamil Nadu,Gold,2025-09-26,Kids,Polyester,Standard,3216,297
C01355,Keerthana Prasad,Female,23,Tiruppur,Tamil Nadu,Bronze,2025-11-26,Women,Handloom,Budget,138,236
C01356,Pavithra Vel,Female,36,Tirunelveli,Tamil Nadu,Bronze,2025-11-18,Women,Linen,Standard,624,244
C01357,Manoj Nathan,Male,45,Thanjavur,Tamil Nadu,Gold,2023-07-26,Men,Linen,Standard,5854,1090
C01358,Gokul Iyer,Male,46,Coimbatore,Tamil Nadu,Bronze,2025-04-02,Men,Linen,Premium,991,474
C01359,Praveen Raj,Male,25,Tirunelveli,Tamil Nadu,Bronze,2023-05-29,Men,Cotton,Budget,539,1148
C01360,Vijay Devi,Male,50,Kallakurichi,Tamil Nadu,Bronze,2024-02-05,Men,Handloom,Budget,106,896
C01361,Ajith Raman,Male,57,Kallakurichi,Tamil Nadu,Gold,2025-05-26,Men,Linen,Standard,4891,420
C01362,Harini Mohan,Female,48,Tirunelveli,Tamil Nadu,Platinum,2025-02-03,Kids,Polyester,Standard,8233,532
C01363,Praveen Devi,Male,63,Thanjavur,Tamil Nadu,Bronze,2025-10-05,Men,Polyester,Budget,766,288
C01364,Kavya Krishnan,Female,40,Trichy,Tamil Nadu,Bronze,2024-05-03,Women,Linen,Budget,999,808
C01365,Hari Raman,Male,42,Vellore,Tamil Nadu,Silver,2024-11-23,Men,Cotton,Budget,1552,604
C01366,Gokul Mohan,Male,40,Hosur,Tamil Nadu,Bronze,2023-05-22,Men,Polyester,Budget,254,1155
C01367,Revathi Mohan,Female,46,Kanchipuram,Tamil Nadu,Bronze,2024-04-18,Women,Linen,Standard,561,823
C01368,Vijay Selvi,Male,53,Chennai,Tamil Nadu,Bronze,2024-01-01,Men,Handloom,Standard,698,931
C01369,Deepika Reddy,Female,25,Erode,Tamil Nadu,Bronze,2024-08-10,Women,Handloom,Premium,293,709
C01370,Manoj Krishnan,Male,62,Kallakurichi,Tamil Nadu,Platinum,2024-05-26,Men,Cotton,Budget,14669,785
C01371,Arun Murugan,Male,24,Tirunelveli,Tamil Nadu,Gold,2023-04-17,Accessories,Handloom,Standard,3972,1190
C01372,Sowmya Raman,Female,60,Erode,Tamil Nadu,Silver,2025-11-01,Women,Silk,Budget,2655,261
C01373,Meena Nathan,Female,48,Kallakurichi,Tamil Nadu,Platinum,2024-04-20,Home & Lifestyle,Cotton,Standard,8955,821
C01374,Sowmya Vel,Female,58,Kanchipuram,Tamil Nadu,Bronze,2024-05-09,Women,Cotton,Budget,908,802
C01375,Rahul Raman,Male,28,Tiruppur,Tamil Nadu,Gold,2023-12-03,Men,Cotton,Luxury,3337,960
C01376,Keerthana Vel,Female,35,Madurai,Tamil Nadu,Gold,2025-02-27,Kids,Cotton,Standard,4504,508
C01377,Praveen Vel,Male,65,Chennai,Tamil Nadu,Gold,2025-05-06,Men,Linen,Standard,3613,440
C01378,Praveen Devi,Male,59,Kanchipuram,Tamil Nadu,Gold,2023-01-21,Home & Lifestyle,Silk,Standard,3232,1276
C01379,Lakshmi Selvi,Female,58,Chennai,Tamil Nadu,Silver,2024-06-02,Women,Silk,Standard,2513,778
C01380,Hari Iyer,Male,59,Thanjavur,Tamil Nadu,Bronze,2023-02-05,Men,Polyester,Standard,945,1261
C01381,Pavithra Vel,Female,56,Erode,Tamil Nadu,Silver,2025-03-12,Accessories,Cotton,Standard,1790,495
C01382,Praveen Reddy,Male,57,Trichy,Tamil Nadu,Bronze,2024-02-02,Accessories,Handloom,Standard,377,899
C01383,Nithya Mohan,Female,55,Trichy,Tamil Nadu,Bronze,2023-04-25,Kids,Silk,Standard,696,1182
C01384,Revathi Babu,Female,20,Villupuram,Tamil Nadu,Bronze,2023-04-11,Women,Polyester,Budget,484,1196
C01385,Swathi Babu,Female,28,Erode,Tamil Nadu,Silver,2024-05-20,Kids,Cotton,Standard,2036,791
C01386,Divya Devi,Female,23,Thanjavur,Tamil Nadu,Silver,2024-03-08,Accessories,Silk,Standard,1117,864
C01387,Priya Babu,Female,52,Trichy,Tamil Nadu,Gold,2024-01-13,Women,Silk,Standard,4177,919
C01388,Sowmya Iyer,Female,65,Salem,Tamil Nadu,Gold,2025-11-08,Women,Handloom,Standard,4162,254
C01389,Arun Iyer,Male,63,Salem,Tamil Nadu,Gold,2025-12-28,Accessories,Silk,Premium,5090,204
C01390,Kavya Kumar,Female,45,Chennai,Tamil Nadu,Bronze,2025-06-27,Kids,Polyester,Standard,972,388
C01391,Arun Selvi,Male,18,Villupuram,Tamil Nadu,Bronze,2025-01-21,Men,Linen,Standard,930,545
C01392,Sowmya Kumar,Female,36,Madurai,Tamil Nadu,Silver,2025-12-30,Women,Silk,Standard,1797,202
C01393,Divya Devi,Female,46,Tiruppur,Tamil Nadu,Silver,2023-09-12,Women,Polyester,Standard,2614,1042
C01394,Saravanan Selvi,Male,35,Thanjavur,Tamil Nadu,Silver,2024-05-06,Accessories,Silk,Standard,1053,805
C01395,Aishwarya Devi,Female,48,Vellore,Tamil Nadu,Silver,2024-10-01,Kids,Linen,Budget,2669,657
C01396,Keerthana Shankar,Female,41,Kallakurichi,Tamil Nadu,Silver,2025-07-20,Women,Silk,Budget,1656,365
C01397,Ajith Mohan,Male,52,Madurai,Tamil Nadu,Bronze,2024-12-15,Accessories,Linen,Budget,909,582
C01398,Kishore Devi,Male,54,Kanchipuram,Tamil Nadu,Silver,2025-12-01,Men,Silk,Budget,1376,231
C01399,Naveen Prasad,Male,46,Hosur,Tamil Nadu,Bronze,2025-07-12,Men,Silk,Standard,187,373
C01400,Naveen Raman,Male,22,Hosur,Tamil Nadu,Platinum,2025-02-09,Accessories,Polyester,Standard,12492,526
C01401,Revathi Babu,Female,49,Thanjavur,Tamil Nadu,Bronze,2025-02-02,Women,Silk,Standard,336,533
C01402,Keerthana Nathan,Female,42,Madurai,Tamil Nadu,Silver,2025-02-12,Women,Cotton,Budget,1161,523
C01403,Vijay Devi,Male,45,Tirunelveli,Tamil Nadu,Bronze,2025-09-03,Men,Handloom,Budget,675,320
C01404,Rahul Selvi,Male,52,Madurai,Tamil Nadu,Bronze,2025-08-16,Accessories,Silk,Premium,857,338
C01405,Rahul Murugan,Male,61,Tiruppur,Tamil Nadu,Gold,2023-10-16,Home & Lifestyle,Cotton,Standard,4518,1008
C01406,Revathi Krishnan,Female,45,Villupuram,Tamil Nadu,Silver,2024-09-03,Women,Cotton,Premium,2547,685
C01407,Sowmya Reddy,Female,44,Kanchipuram,Tamil Nadu,Silver,2025-03-11,Women,Handloom,Standard,1747,496
C01408,Vijay Raj,Male,44,Kallakurichi,Tamil Nadu,Gold,2024-08-28,Home & Lifestyle,Cotton,Luxury,6113,691
C01409,Nithya Shankar,Female,55,Thanjavur,Tamil Nadu,Silver,2024-05-23,Accessories,Polyester,Budget,2734,788
C01410,Dinesh Mohan,Male,61,Tirunelveli,Tamil Nadu,Gold,2023-05-08,Men,Silk,Standard,3823,1169
C01411,Aishwarya Kumar,Female,34,Kanchipuram,Tamil Nadu,Bronze,2025-12-26,Kids,Cotton,Budget,754,206
C01412,Keerthana Kumar,Female,33,Tirunelveli,Tamil Nadu,Gold,2023-05-03,Women,Handloom,Budget,5989,1174
C01413,Ramesh Raman,Male,35,Trichy,Tamil Nadu,Bronze,2023-01-23,Men,Handloom,Premium,491,1274
C01414,Priya Devi,Female,45,Hosur,Tamil Nadu,Silver,2025-03-10,Accessories,Handloom,Budget,1482,497
C01415,Revathi Iyer,Female,56,Tirunelveli,Tamil Nadu,Bronze,2024-01-04,Kids,Polyester,Budget,481,928
C01416,Gokul Raman,Male,19,Thanjavur,Tamil Nadu,Bronze,2023-03-06,Men,Cotton,Budget,849,1232
C01417,Kishore Raj,Male,51,Tirunelveli,Tamil Nadu,Bronze,2024-02-27,Men,Handloom,Budget,158,874
C01418,Deepika Murugan,Female,36,Erode,Tamil Nadu,Bronze,2023-08-19,Women,Polyester,Budget,98,1066
C01419,Dinesh Shankar,Male,33,Thanjavur,Tamil Nadu,Bronze,2025-01-10,Men,Silk,Standard,414,556
C01420,Priya Reddy,Female,53,Erode,Tamil Nadu,Bronze,2024-08-21,Kids,Polyester,Standard,492,698
C01421,Praveen Mohan,Male,19,Erode,Tamil Nadu,Bronze,2024-10-01,Home & Lifestyle,Handloom,Standard,113,657
C01422,Hari Shankar,Male,40,Kallakurichi,Tamil Nadu,Bronze,2023-12-14,Men,Polyester,Standard,642,949
C01423,Harini Raman,Female,29,Villupuram,Tamil Nadu,Silver,2024-03-12,Women,Silk,Budget,1750,860
C01424,Gokul Reddy,Male,45,Trichy,Tamil Nadu,Silver,2024-11-21,Accessories,Silk,Premium,1446,606
C01425,Nithya Murugan,Female,65,Coimbatore,Tamil Nadu,Bronze,2024-08-25,Women,Handloom,Premium,995,694
C01426,Keerthana Shankar,Female,23,Thanjavur,Tamil Nadu,Platinum,2024-10-20,Women,Silk,Premium,11528,638
C01427,Deepika Nathan,Female,31,Vellore,Tamil Nadu,Bronze,2023-07-11,Kids,Polyester,Budget,862,1105
C01428,Nithya Selvi,Female,21,Hosur,Tamil Nadu,Bronze,2023-09-14,Women,Silk,Standard,581,1040
C01429,Harini Nathan,Female,59,Chennai,Tamil Nadu,Platinum,2023-11-05,Kids,Silk,Standard,8887,988
C01430,Gokul Iyer,Male,52,Coimbatore,Tamil Nadu,Bronze,2025-12-26,Men,Polyester,Premium,539,206
C01431,Naveen Mohan,Male,26,Tiruppur,Tamil Nadu,Gold,2024-05-09,Men,Silk,Standard,6199,802
C01432,Meena Selvi,Female,28,Karur,Tamil Nadu,Bronze,2024-07-04,Women,Polyester,Premium,543,746
C01433,Arun Devi,Male,53,Tirunelveli,Tamil Nadu,Platinum,2025-06-24,Men,Handloom,Budget,7895,391
C01434,Dinesh Vel,Male,59,Tiruppur,Tamil Nadu,Bronze,2024-12-09,Men,Handloom,Premium,761,588
C01435,Ajith Shankar,Male,25,Tiruppur,Tamil Nadu,Gold,2025-12-02,Home & Lifestyle,Cotton,Standard,6963,230
C01436,Meena Devi,Female,19,Trichy,Tamil Nadu,Silver,2025-07-31,Accessories,Cotton,Budget,2453,354
C01437,Dinesh Selvi,Male,21,Kanchipuram,Tamil Nadu,Silver,2023-06-25,Men,Linen,Budget,1952,1121
C01438,Kavya Shankar,Female,59,Tirunelveli,Tamil Nadu,Bronze,2023-02-08,Women,Polyester,Standard,592,1258
C01439,Sowmya Mohan,Female,35,Coimbatore,Tamil Nadu,Bronze,2024-05-12,Women,Linen,Standard,31,799
C01440,Sowmya Krishnan,Female,55,Vellore,Tamil Nadu,Gold,2023-08-07,Women,Cotton,Standard,6698,1078
C01441,Dinesh Babu,Male,28,Kanchipuram,Tamil Nadu,Bronze,2024-09-21,Men,Silk,Premium,455,667
C01442,Divya Nathan,Female,30,Karur,Tamil Nadu,Bronze,2023-02-22,Women,Silk,Standard,975,1244
C01443,Saravanan Reddy,Male,19,Trichy,Tamil Nadu,Silver,2023-08-01,Men,Linen,Premium,2296,1084
C01444,Anitha Murugan,Female,58,Madurai,Tamil Nadu,Silver,2024-12-15,Women,Cotton,Budget,2414,582
C01445,Swathi Krishnan,Female,62,Tiruppur,Tamil Nadu,Bronze,2023-06-15,Kids,Cotton,Budget,53,1131
C01446,Manoj Prasad,Male,55,Thanjavur,Tamil Nadu,Bronze,2023-04-21,Home & Lifestyle,Polyester,Standard,289,1186
C01447,Swathi Devi,Female,42,Kanchipuram,Tamil Nadu,Bronze,2024-09-26,Women,Polyester,Premium,530,662
C01448,Swathi Reddy,Female,45,Erode,Tamil Nadu,Bronze,2025-12-23,Women,Polyester,Standard,469,209
C01449,Priya Raman,Female,34,Kallakurichi,Tamil Nadu,Bronze,2025-05-16,Women,Handloom,Standard,192,430
C01450,Manoj Murugan,Male,33,Kallakurichi,Tamil Nadu,Silver,2024-10-20,Men,Polyester,Standard,2552,638
C01451,Manoj Selvi,Male,45,Coimbatore,Tamil Nadu,Bronze,2024-01-03,Men,Handloom,Standard,898,929
C01452,Divya Nathan,Female,28,Vellore,Tamil Nadu,Bronze,2023-02-04,Kids,Linen,Budget,727,1262
C01453,Naveen Mohan,Male,62,Kanchipuram,Tamil Nadu,Silver,2024-02-25,Men,Linen,Premium,1704,876
C01454,Deepika Murugan,Female,61,Thanjavur,Tamil Nadu,Bronze,2023-10-06,Home & Lifestyle,Handloom,Budget,678,1018
C01455,Karthik Prasad,Male,62,Karur,Tamil Nadu,Silver,2023-09-28,Men,Cotton,Standard,1837,1026
C01456,Kavya Shankar,Female,37,Thanjavur,Tamil Nadu,Bronze,2025-02-10,Kids,Linen,Premium,178,525
C01457,Divya Vel,Female,42,Erode,Tamil Nadu,Gold,2025-02-23,Home & Lifestyle,Linen,Luxury,3298,512
