SaleID,InvoiceID,CustomerID,ProductID,SaleDate,Quantity,MRP,DiscountPercent,FinalPrice,Festival,Season,DayOfWeek,SaleMonth,SaleYear,SKU,ProductName,Category,SubCategory,Brand,Color,Size,Fabric,SeasonalDemandTag,ProductGender,Price,CostPrice,SupplierID,ProductStatus,ImageURL,ProfitMargin,FullName,CustomerGender,Age,City,State,Membership,JoinDate,PreferredCategory,PreferredFabric,PreferredPriceRange,LoyaltyPoints,CustomerTenureDays
S022702,INV108998,C01096,P0067,2025-07-02,1,500,30,350.0,Aadi Sale,Monsoon,Wednesday,7,2025,KAN-PUTT-0067,Kanchipuram Handloom Puttu Vasti Cream XXL,Women,Puttu Vasti,Kanchipuram Handloom,Cream,XXL,Silk,Wedding,Women,16270,11629,SUP017,Active,images/products/P0067.jpg,28.52,Nithya Iyer,Female,32,Kallakurichi,Tamil Nadu,Bronze,2024-12-28,Women,Polyester,Standard,147,569
S022703,INV108998,C01096,P0455,2025-07-02,2,900,30,1260.0,Aadi Sale,Monsoon,Wednesday,7,2025,UAT-POLI-0455,Uathayam Political Veshti Black 9 Yards,Men,Political Veshti,Uathayam,Black,9 Yards,Cotton,"Political Campaign, Independence Day",Men,930,626,SUP005,Active,images/products/P0455.jpg,32.69,Nithya Iyer,Female,32,Kallakurichi,Tamil Nadu,Bronze,2024-12-28,Women,Polyester,Standard,147,569
S022704,INV108998,C01096,P0342,2025-07-02,1,900,20,720.0,Aadi Sale,Monsoon,Wednesday,7,2025,PRI-SCHO-0342,Prisma School Uniforms Green S,Kids,School Uniforms,Prisma,Green,S,Polyester Blend,"School Season, Monsoon",Kids,670,385,SUP017,Active,images/products/P0342.jpg,42.54,Nithya Iyer,Female,32,Kallakurichi,Tamil Nadu,Bronze,2024-12-28,Women,Polyester,Standard,147,569
S022705,INV108999,C00388,P0434,2024-11-17,1,900,10,810.0,Diwali,Winter,Sunday,11,2024,RAM-LUNG-0434,Ramraj Cotton Lungi White 2m,Men,Lungi,Ramraj Cotton,White,2m,Cotton,"Summer, Aadi Sale",Men,1140,761,SUP009,Active,images/products/P0434.jpg,33.25,Suresh Devi,Male,54,Kanchipuram,Tamil Nadu,Bronze,2024-09-10,Home & Lifestyle,Cotton,Budget,175,678
S022706,INV108999,C00388,P0314,2024-11-17,2,700,10,1260.0,Diwali,Winter,Sunday,11,2024,UAT-TOWE-0314,Uathayam Towels Black L,Accessories,Towels,Uathayam,Black,L,Cotton,All Season,Unisex,250,192,SUP014,Active,images/products/P0314.jpg,23.2,Suresh Devi,Male,54,Kanchipuram,Tamil Nadu,Bronze,2024-09-10,Home & Lifestyle,Cotton,Budget,175,678
S022707,INV108999,C00388,P0032,2024-11-17,2,700,10,1260.0,Diwali,Winter,Sunday,11,2024,KAN-SARE-0032,Kanchipuram Handloom Sarees Maroon 4m,Women,Sarees,Kanchipuram Handloom,Maroon,4m,Handloom,"Wedding, Diwali, Navratri",Women,7950,6329,SUP007,Active,images/products/P0032.jpg,20.39,Suresh Devi,Male,54,Kanchipuram,Tamil Nadu,Bronze,2024-09-10,Home & Lifestyle,Cotton,Budget,175,678
S022708,INV109000,C01234,P0366,2024-03-05,1,1200,5,1140.0,Summer,Summer,Tuesday,3,2024,FAB-PILL-0366,Fabindia Pillow Covers CSK Yellow King,Home & Lifestyle,Pillow Covers,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,230,159,SUP016,Active,images/products/P0366.jpg,30.87,Hari Kumar,Male,35,Trichy,Tamil Nadu,Gold,2024-07-27,Men,Cotton,Standard,6934,723
S022709,INV109000,C01234,P0153,2024-03-05,3,900,0,2700.0,Summer,Summer,Tuesday,3,2024,PRI-BABY-0153,Prisma Baby Dresses CSK Yellow 1-5 Years,Kids,Baby Dresses,Prisma,CSK Yellow,1-5 Years,Cotton,All Season,Kids,1500,919,SUP003,Active,images/products/P0153.jpg,38.73,Hari Kumar,Male,35,Trichy,Tamil Nadu,Gold,2024-07-27,Men,Cotton,Standard,6934,723
S022710,INV109000,C01234,P0210,2024-03-05,3,1500,0,4500.0,Summer,Summer,Tuesday,3,2024,BIB-SHRE-0210,Biba Shree Purple M,Women,Shree,Biba,Purple,M,Silk,"Navratri, Wedding",Women,3230,2330,SUP010,Active,images/products/P0210.jpg,27.86,Hari Kumar,Male,35,Trichy,Tamil Nadu,Gold,2024-07-27,Men,Cotton,Standard,6934,723
S022711,INV109001,C01961,P0055,2024-10-22,1,900,10,810.0,Navratri,Winter,Tuesday,10,2024,RAY-SHIR-0055,Raymond Shirts Gold XS,Men,Shirts,Raymond,Gold,XS,Linen,"Summer, Independence Day, Republic Day",Men,970,749,SUP005,Active,images/products/P0055.jpg,22.78,Pavithra Mohan,Female,45,Coimbatore,Tamil Nadu,Bronze,2023-07-17,Women,Linen,Premium,858,1099
S022712,INV109001,C01961,P0280,2024-10-22,1,700,5,665.0,Navratri,Winter,Tuesday,10,2024,UAT-TOWE-0280,Uathayam Towels Pink S,Accessories,Towels,Uathayam,Pink,S,Cotton,All Season,Unisex,350,270,SUP005,Active,images/products/P0280.jpg,22.86,Pavithra Mohan,Female,45,Coimbatore,Tamil Nadu,Bronze,2023-07-17,Women,Linen,Premium,858,1099
S022713,INV109001,C01961,P0188,2024-10-22,1,1200,0,1200.0,Navratri,Winter,Tuesday,10,2024,PRI-UMBR-0188,Prisma Umbrellas White XS,Accessories,Umbrellas,Prisma,White,XS,Polyester,Monsoon,Unisex,740,533,SUP013,Active,images/products/P0188.jpg,27.97,Pavithra Mohan,Female,45,Coimbatore,Tamil Nadu,Bronze,2023-07-17,Women,Linen,Premium,858,1099
S022714,INV109002,C01991,P0430,2025-05-29,2,1200,10,2160.0,Summer,Summer,Thursday,5,2025,GUE-DRES-0430,Guess Dresses Green XXL,Women,Dresses,Guess,Green,XXL,Cotton,"Christmas, New Year",Women,2370,1857,SUP005,Active,images/products/P0430.jpg,21.65,Arun Selvi,Male,51,Karur,Tamil Nadu,Gold,2024-03-26,Men,Silk,Standard,4816,846
S022715,INV109002,C01991,P0335,2025-05-29,2,700,0,1400.0,Summer,Summer,Thursday,5,2025,FAB-BEDC-0335,Fabindia Bed Covers Red Single,Home & Lifestyle,Bed Covers,Fabindia,Red,Single,Cotton,Summer,Unisex,2670,1876,SUP010,Active,images/products/P0335.jpg,29.74,Arun Selvi,Male,51,Karur,Tamil Nadu,Gold,2024-03-26,Men,Silk,Standard,4816,846
S022716,INV109003,C00506,P0149,2025-03-22,3,400,5,1140.0,Summer,Summer,Saturday,3,2025,FAB-CURT-0149,Fabindia Curtains Cream King,Home & Lifestyle,Curtains,Fabindia,Cream,King,Cotton,All Season,Unisex,1260,767,SUP024,Active,images/products/P0149.jpg,39.13,Manoj Iyer,Male,63,Karur,Tamil Nadu,Gold,2025-11-06,Men,Linen,Budget,3446,256
S022717,INV109003,C00506,P0237,2025-03-22,3,900,5,2565.0,Summer,Summer,Saturday,3,2025,PRI-TOWE-0237,Prisma Towels Black XS,Men,Towels,Prisma,Black,XS,Cotton,All Season,Men,250,147,SUP012,Active,images/products/P0237.jpg,41.2,Manoj Iyer,Male,63,Karur,Tamil Nadu,Gold,2025-11-06,Men,Linen,Budget,3446,256
S022718,INV109003,C00506,P0205,2025-03-22,3,400,10,1080.0,Summer,Summer,Saturday,3,2025,PRI-GIFT-0205,Prisma Gift Boxes RCB Red XS,Kids,Gift Boxes,Prisma,RCB Red,XS,Cotton,All Season,Kids,2360,1775,SUP005,Active,images/products/P0205.jpg,24.79,Manoj Iyer,Male,63,Karur,Tamil Nadu,Gold,2025-11-06,Men,Linen,Budget,3446,256
S022719,INV109004,C01601,P0455,2025-07-21,2,900,40,1080.0,Aadi Sale,Monsoon,Monday,7,2025,UAT-POLI-0455,Uathayam Political Veshti Black 9 Yards,Men,Political Veshti,Uathayam,Black,9 Yards,Cotton,"Political Campaign, Independence Day",Men,930,626,SUP005,Active,images/products/P0455.jpg,32.69,Priya Babu,Female,50,Tirunelveli,Tamil Nadu,Silver,2024-05-30,Women,Cotton,Standard,2834,781
S022720,INV109004,C01601,P0217,2025-07-21,2,700,10,1260.0,Aadi Sale,Monsoon,Monday,7,2025,FAB-BEDS-0217,Fabindia Bedsheets RCB Red Single,Home & Lifestyle,Bedsheets,Fabindia,RCB Red,Single,Cotton,Summer,Unisex,2340,1720,SUP017,Active,images/products/P0217.jpg,26.5,Priya Babu,Female,50,Tirunelveli,Tamil Nadu,Silver,2024-05-30,Women,Cotton,Standard,2834,781
S022721,INV109004,C01601,P0395,2025-07-21,3,1200,20,2880.0,Aadi Sale,Monsoon,Monday,7,2025,FAB-SHRE-0395,Fabindia Shree RCB Red XS,Women,Shree,Fabindia,RCB Red,XS,Silk,"Navratri, Wedding",Women,1990,1275,SUP020,Active,images/products/P0395.jpg,35.93,Priya Babu,Female,50,Tirunelveli,Tamil Nadu,Silver,2024-05-30,Women,Cotton,Standard,2834,781
S022722,INV109005,C01886,P0400,2025-10-24,2,400,5,760.0,Navratri,Winter,Friday,10,2025,FAB-PILL-0400,Fabindia Pillow Covers CSK Yellow King,Home & Lifestyle,Pillow Covers,Fabindia,CSK Yellow,King,Cotton,All Season,Unisex,540,336,SUP025,Active,images/products/P0400.jpg,37.78,Nithya Prasad,Female,63,Coimbatore,Tamil Nadu,Bronze,2025-11-17,Accessories,Silk,Standard,399,245
S022723,INV109005,C01886,P0262,2025-10-24,2,700,0,1400.0,Navratri,Winter,Friday,10,2025,PRI-GIFT-0262,Prisma Gift Boxes Orange S,Kids,Gift Boxes,Prisma,Orange,S,Cotton,All Season,Kids,2290,1510,SUP012,Active,images/products/P0262.jpg,34.06,Nithya Prasad,Female,63,Coimbatore,Tamil Nadu,Bronze,2025-11-17,Accessories,Silk,Standard,399,245
S022724,INV109005,C01886,P0450,2025-10-24,3,3500,0,10500.0,Navratri,Winter,Friday,10,2025,PRI-GIFT-0450,Prisma Gift Boxes Pink XXL,Kids,Gift Boxes,Prisma,Pink,XXL,Cotton,All Season,Kids,1730,1255,SUP025,Active,images/products/P0450.jpg,27.46,Nithya Prasad,Female,63,Coimbatore,Tamil Nadu,Bronze,2025-11-17,Accessories,Silk,Standard,399,245
S022725,INV109006,C00223,P0201,2024-07-08,1,900,20,720.0,Aadi Sale,Monsoon,Monday,7,2024,GUE-DRES-0201,Guess Dresses Gold L,Women,Dresses,Guess,Gold,L,Cotton,"Christmas, New Year",Women,1240,963,SUP001,Active,images/products/P0201.jpg,22.34,Praveen Selvi,Male,64,Villupuram,Tamil Nadu,Bronze,2025-10-04,Accessories,Polyester,Standard,494,289
S022726,INV109006,C00223,P0071,2024-07-08,3,700,30,1470.0,Aadi Sale,Monsoon,Monday,7,2024,PRI-GIFT-0071,Prisma Gift Boxes CSK Yellow S,Kids,Gift Boxes,Prisma,CSK Yellow,S,Cotton,All Season,Kids,2030,1600,SUP021,Active,images/products/P0071.jpg,21.18,Praveen Selvi,Male,64,Villupuram,Tamil Nadu,Bronze,2025-10-04,Accessories,Polyester,Standard,494,289
S022727,INV109006,C00223,P0245,2024-07-08,1,1200,40,720.0,Aadi Sale,Monsoon,Monday,7,2024,FAB-BEDC-0245,Fabindia Bed Covers White Single,Home & Lifestyle,Bed Covers,Fabindia,White,Single,Cotton,Summer,Unisex,1890,1223,SUP020,Active,images/products/P0245.jpg,35.29,Praveen Selvi,Male,64,Villupuram,Tamil Nadu,Bronze,2025-10-04,Accessories,Polyester,Standard,494,289
S022728,INV109006,C00223,P0424,2024-07-08,2,400,20,640.0,Aadi Sale,Monsoon,Monday,7,2024,UAT-POLI-0424,Uathayam Political Veshti Purple 9 Yards,Men,Political Veshti,Uathayam,Purple,9 Yards,Cotton,"Political Campaign, Independence Day",Men,910,724,SUP024,Active,images/products/P0424.jpg,20.44,Praveen Selvi,Male,64,Villupuram,Tamil Nadu,Bronze,2025-10-04,Accessories,Polyester,Standard,494,289
S022729,INV109007,C00246,P0179,2025-01-06,1,500,30,350.0,Pongal,Winter,Monday,1,2025,UAT-SCHO-0179,Uathayam School Uniforms MI Blue XXL,Kids,School Uniforms,Uathayam,MI Blue,XXL,Cotton,"School Season, Monsoon",Kids,480,319,SUP004,Active,images/products/P0179.jpg,33.54,Karthik Nathan,Male,19,Coimbatore,Tamil Nadu,Silver,2024-12-10,Men,Silk,Budget,1455,587
S022730,INV109007,C00246,P0284,2025-01-06,3,900,20,2160.0,Pongal,Winter,Monday,1,2025,PRI-BABY-0284,Prisma Baby Dresses Yellow 0-3 Months,Kids,Baby Dresses,Prisma,Yellow,0-3 Months,Cotton,All Season,Kids,620,390,SUP009,Active,images/products/P0284.jpg,37.1,Karthik Nathan,Male,19,Coimbatore,Tamil Nadu,Silver,2024-12-10,Men,Silk,Budget,1455,587
S022731,INV109007,C00246,P0415,2025-01-06,3,1500,10,4050.0,Pongal,Winter,Monday,1,2025,FAB-BEDS-0415,Fabindia Bedsheets Green King,Home & Lifestyle,Bedsheets,Fabindia,Green,King,Cotton,Summer,Unisex,2320,1832,SUP015,Active,images/products/P0415.jpg,21.03,Karthik Nathan,Male,19,Coimbatore,Tamil Nadu,Silver,2024-12-10,Men,Silk,Budget,1455,587
S022732,INV109008,C00021,P0029,2024-04-05,2,1200,0,2400.0,Summer,Summer,Friday,4,2024,UAT-VESH-0029,Uathayam Veshti Yellow Standard,Men,Veshti,Uathayam,Yellow,Standard,Cotton,"Pongal, Temple Festival, Summer",Men,2040,1314,SUP004,Active,images/products/P0029.jpg,35.59,Lakshmi Prasad,Female,36,Tiruppur,Tamil Nadu,Silver,2023-12-08,Women,Cotton,Budget,1890,955
S022733,INV109009,C01781,P0007,2024-09-08,1,700,10,630.0,Regular,Monsoon,Sunday,9,2024,FAB-BEDS-0007,Fabindia Bedsheets Gold Single,Home & Lifestyle,Bedsheets,Fabindia,Gold,Single,Cotton,Summer,Unisex,600,344,SUP007,Active,images/products/P0007.jpg,42.67,Ajith Devi,Male,47,Salem,Tamil Nadu,Silver,2024-06-26,Men,Polyester,Standard,1544,754
S022734,INV109010,C01194,P0230,2025-09-08,1,900,10,810.0,Regular,Monsoon,Monday,9,2025,RAM-POLI-0230,Ramraj Cotton Political Veshti MI Blue Standard,Men,Political Veshti,Ramraj Cotton,MI Blue,Standard,Cotton,"Political Campaign, Independence Day",Men,500,384,SUP005,Active,images/products/P0230.jpg,23.2,Saravanan Reddy,Male,27,Kanchipuram,Tamil Nadu,Silver,2023-09-09,Men,Silk,Standard,2069,1045
S022735,INV109011,C01945,P0288,2025-08-04,2,1200,0,2400.0,Independence Day,Monsoon,Monday,8,2025,NET-SOCK-0288,Netplay Socks Cream S,Accessories,Socks,Netplay,Cream,S,Cotton,"School Season, Winter",Unisex,230,159,SUP013,Active,images/products/P0288.jpg,30.87,Naveen Murugan,Male,53,Trichy,Tamil Nadu,Bronze,2024-06-19,Men,Linen,Premium,724,761
S022736,INV109011,C01945,P0359,2025-08-04,1,150,0,150.0,Independence Day,Monsoon,Monday,8,2025,FAB-PILL-0359,Fabindia Pillow Covers White Single,Home & Lifestyle,Pillow Covers,Fabindia,White,Single,Cotton,All Season,Unisex,320,239,SUP009,Active,images/products/P0359.jpg,25.31,Naveen Murugan,Male,53,Trichy,Tamil Nadu,Bronze,2024-06-19,Men,Linen,Premium,724,761
S022737,INV109011,C01945,P0286,2025-08-04,1,150,10,135.0,Independence Day,Monsoon,Monday,8,2025,FAB-SHRE-0286,Fabindia Shree Blue XL,Women,Shree,Fabindia,Blue,XL,Handloom,"Navratri, Wedding",Women,1700,984,SUP011,Active,images/products/P0286.jpg,42.12,Naveen Murugan,Male,53,Trichy,Tamil Nadu,Bronze,2024-06-19,Men,Linen,Premium,724,761
S022738,INV109012,C01387,P0232,2025-03-09,2,150,10,270.0,Summer,Summer,Sunday,3,2025,FAB-CURT-0232,Fabindia Curtains White Double,Home & Lifestyle,Curtains,Fabindia,White,Double,Cotton,All Season,Unisex,1920,1372,SUP007,Active,images/products/P0232.jpg,28.54,Priya Babu,Female,52,Trichy,Tamil Nadu,Gold,2024-01-13,Women,Silk,Standard,4177,919
S022739,INV109013,C01853,P0091,2024-03-08,1,500,5,475.0,Summer,Summer,Friday,3,2024,FAB-SHRE-0091,Fabindia Shree MI Blue M,Women,Shree,Fabindia,MI Blue,M,Handloom,"Navratri, Wedding",Women,1390,969,SUP016,Active,images/products/P0091.jpg,30.29,Harini Babu,Female,60,Villupuram,Tamil Nadu,Bronze,2025-10-09,Home & Lifestyle,Cotton,Standard,277,284
S022740,INV109013,C01853,P0416,2024-03-08,2,1200,0,2400.0,Summer,Summer,Friday,3,2024,RAY-SHIR-0416,Raymond Shirts CSK Yellow XS,Men,Shirts,Raymond,CSK Yellow,XS,Cotton,"Summer, Independence Day, Republic Day",Men,730,508,SUP016,Active,images/products/P0416.jpg,30.41,Harini Babu,Female,60,Villupuram,Tamil Nadu,Bronze,2025-10-09,Home & Lifestyle,Cotton,Standard,277,284
S022741,INV109013,C01853,P0451,2024-03-08,1,1200,5,1140.0,Summer,Summer,Friday,3,2024,WES-DRES-0451,Westside Dresses RCB Red L,Women,Dresses,Westside,RCB Red,L,Polyester Blend,"Christmas, New Year",Women,1690,996,SUP001,Active,images/products/P0451.jpg,41.07,Harini Babu,Female,60,Villupuram,Tamil Nadu,Bronze,2025-10-09,Home & Lifestyle,Cotton,Standard,277,284
S022742,INV109013,C01853,P0305,2024-03-08,2,500,10,900.0,Summer,Summer,Friday,3,2024,FAB-BEDS-0305,Fabindia Bedsheets Red Double,Home & Lifestyle,Bedsheets,Fabindia,Red,Double,Cotton,Summer,Unisex,2190,1264,SUP005,Active,images/products/P0305.jpg,42.28,Harini Babu,Female,60,Villupuram,Tamil Nadu,Bronze,2025-10-09,Home & Lifestyle,Cotton,Standard,277,284
S022743,INV109014,C01938,P0341,2025-07-12,2,700,30,980.0,Aadi Sale,Monsoon,Saturday,7,2025,WES-FROC-0341,Westside Frocks CSK Yellow XS,Women,Frocks,Westside,CSK Yellow,XS,Polyester Blend,"Christmas, New Year",Women,2330,1412,SUP016,Active,images/products/P0341.jpg,39.4,Naveen Raj,Male,27,Tiruppur,Tamil Nadu,Platinum,2023-10-29,Men,Linen,Standard,14293,995
S022744,INV109014,C01938,P0060,2025-07-12,3,150,30,315.0,Aadi Sale,Monsoon,Saturday,7,2025,PRI-SOCK-0060,Prisma Socks Gold XXL,Accessories,Socks,Prisma,Gold,XXL,Cotton,"School Season, Winter",Unisex,60,34,SUP010,Active,images/products/P0060.jpg,43.33,Naveen Raj,Male,27,Tiruppur,Tamil Nadu,Platinum,2023-10-29,Men,Linen,Standard,14293,995
S022745,INV109015,C01257,P0149,2024-07-31,3,400,40,720.0,Aadi Sale,Monsoon,Wednesday,7,2024,FAB-CURT-0149,Fabindia Curtains Cream King,Home & Lifestyle,Curtains,Fabindia,Cream,King,Cotton,All Season,Unisex,1260,767,SUP024,Active,images/products/P0149.jpg,39.13,Harini Nathan,Female,36,Kanchipuram,Tamil Nadu,Silver,2025-08-19,Women,Polyester,Budget,2549,335
S022746,INV109015,C01257,P0093,2024-07-31,1,1200,20,960.0,Aadi Sale,Monsoon,Wednesday,7,2024,PRI-GIFT-0093,Prisma Gift Boxes MI Blue XL,Kids,Gift Boxes,Prisma,MI Blue,XL,Cotton,All Season,Kids,1870,1065,SUP018,Active,images/products/P0093.jpg,43.05,Harini Nathan,Female,36,Kanchipuram,Tamil Nadu,Silver,2025-08-19,Women,Polyester,Budget,2549,335
S022747,INV109015,C01257,P0077,2024-07-31,1,1200,20,960.0,Aadi Sale,Monsoon,Wednesday,7,2024,PRI-UMBR-0077,Prisma Umbrellas Gold L,Accessories,Umbrellas,Prisma,Gold,L,Polyester,Monsoon,Unisex,440,278,SUP002,Active,images/products/P0077.jpg,36.82,Harini Nathan,Female,36,Kanchipuram,Tamil Nadu,Silver,2025-08-19,Women,Polyester,Budget,2549,335
S022748,INV109015,C01257,P0167,2024-07-31,1,400,30,280.0,Aadi Sale,Monsoon,Wednesday,7,2024,GUE-IPLJ-0167,Guess IPL Jerseys Blue XS,Accessories,IPL Jerseys,Guess,Blue,XS,Polyester,IPL Season,Unisex,1730,1213,SUP017,Active,images/products/P0167.jpg,29.88,Harini Nathan,Female,36,Kanchipuram,Tamil Nadu,Silver,2025-08-19,Women,Polyester,Budget,2549,335
S022749,INV109016,C00329,P0123,2025-06-04,3,700,20,1680.0,School Season,Monsoon,Wednesday,6,2025,KAN-PUTT-0123,Kanchipuram Handloom Puttu Vasti Cream XXL,Women,Puttu Vasti,Kanchipuram Handloom,Cream,XXL,Silk,Wedding,Women,10720,7827,SUP023,Active,images/products/P0123.jpg,26.99,Kishore Raman,Male,27,Kallakurichi,Tamil Nadu,Bronze,2025-11-20,Men,Cotton,Standard,181,242
S022750,INV109016,C00329,P0087,2025-06-04,3,900,10,2430.0,School Season,Monsoon,Wednesday,6,2025,NET-SOCK-0087,Netplay Socks Black S,Accessories,Socks,Netplay,Black,S,Cotton,"School Season, Winter",Unisex,110,69,SUP012,Active,images/products/P0087.jpg,37.27,Kishore Raman,Male,27,Kallakurichi,Tamil Nadu,Bronze,2025-11-20,Men,Cotton,Standard,181,242
S022751,INV109017,C01125,P0457,2024-08-11,1,3500,0,3500.0,Independence Day,Monsoon,Sunday,8,2024,NET-SOCK-0457,Netplay Socks Green M,Accessories,Socks,Netplay,Green,M,Cotton,"School Season, Winter",Unisex,220,165,SUP007,Active,images/products/P0457.jpg,25.0,Hari Raj,Male,24,Tiruppur,Tamil Nadu,Silver,2023-03-25,Men,Silk,Premium,1815,1213
S022752,INV109017,C01125,P0310,2024-08-11,2,1500,5,2850.0,Independence Day,Monsoon,Sunday,8,2024,BIB-FROC-0310,Biba Frocks CSK Yellow XL,Women,Frocks,Biba,CSK Yellow,XL,Polyester Blend,"Christmas, New Year",Women,1670,934,SUP010,Active,images/products/P0310.jpg,44.07,Hari Raj,Male,24,Tiruppur,Tamil Nadu,Silver,2023-03-25,Men,Silk,Premium,1815,1213
S022753,INV109017,C01125,P0264,2024-08-11,1,700,0,700.0,Independence Day,Monsoon,Sunday,8,2024,BIB-SHRE-0264,Biba Shree CSK Yellow L,Women,Shree,Biba,CSK Yellow,L,Handloom,"Navratri, Wedding",Women,1310,836,SUP014,Active,images/products/P0264.jpg,36.18,Hari Raj,Male,24,Tiruppur,Tamil Nadu,Silver,2023-03-25,Men,Silk,Premium,1815,1213
S022754,INV109017,C01125,P0397,2024-08-11,2,500,5,950.0,Independence Day,Monsoon,Sunday,8,2024,RAY-SHIR-0397,Raymond Shirts Red L,Men,Shirts,Raymond,Red,L,Polyester Blend,"Summer, Independence Day, Republic Day",Men,720,469,SUP022,Active,images/products/P0397.jpg,34.86,Hari Raj,Male,24,Tiruppur,Tamil Nadu,Silver,2023-03-25,Men,Silk,Premium,1815,1213
S022755,INV109018,C00131,P0099,2024-04-12,2,900,5,1710.0,Summer,Summer,Friday,4,2024,PRI-GIFT-0099,Prisma Gift Boxes Pink L,Kids,Gift Boxes,Prisma,Pink,L,Cotton,All Season,Kids,2190,1235,SUP024,Active,images/products/P0099.jpg,43.61,Lakshmi Vel,Female,26,Madurai,Tamil Nadu,Bronze,2024-08-05,Women,Linen,Standard,857,714
S022756,INV109018,C00131,P0264,2024-04-12,2,700,5,1330.0,Summer,Summer,Friday,4,2024,BIB-SHRE-0264,Biba Shree CSK Yellow L,Women,Shree,Biba,CSK Yellow,L,Handloom,"Navratri, Wedding",Women,1310,836,SUP014,Active,images/products/P0264.jpg,36.18,Lakshmi Vel,Female,26,Madurai,Tamil Nadu,Bronze,2024-08-05,Women,Linen,Standard,857,714
S022757,INV109018,C00131,P0051,2024-04-12,3,700,0,2100.0,Summer,Summer,Friday,4,2024,FAB-BEDS-0051,Fabindia Bedsheets Yellow Double,Home & Lifestyle,Bedsheets,Fabindia,Yellow,Double,Cotton,Summer,Unisex,960,560,SUP001,Active,images/products/P0051.jpg,41.67,Lakshmi Vel,Female,26,Madurai,Tamil Nadu,Bronze,2024-08-05,Women,Linen,Standard,857,714
S022758,INV109019,C01143,P0127,2025-04-03,1,700,5,665.0,Summer,Summer,Thursday,4,2025,FAB-PUTT-0127,Fabindia Puttu Vasti Maroon L,Women,Puttu Vasti,Fabindia,Maroon,L,Silk,Wedding,Women,12900,7121,SUP002,Active,images/products/P0127.jpg,44.8,Keerthana Nathan,Female,32,Vellore,Tamil Nadu,Bronze,2024-10-28,Home & Lifestyle,Silk,Standard,879,630
S022759,INV109019,C01143,P0183,2025-04-03,3,700,0,2100.0,Summer,Summer,Thursday,4,2025,PRI-GIFT-0183,Prisma Gift Boxes Cream S,Kids,Gift Boxes,Prisma,Cream,S,Cotton,All Season,Kids,970,565,SUP008,Active,images/products/P0183.jpg,41.75,Keerthana Nathan,Female,32,Vellore,Tamil Nadu,Bronze,2024-10-28,Home & Lifestyle,Silk,Standard,879,630
S022760,INV109020,C01465,P0150,2025-10-18,2,150,10,270.0,Navratri,Winter,Saturday,10,2025,FAB-SHRE-0150,Fabindia Shree Black XS,Women,Shree,Fabindia,Black,XS,Silk,"Navratri, Wedding",Women,1880,1187,SUP025,Active,images/products/P0150.jpg,36.86,Pavithra Reddy,Female,59,Karur,Tamil Nadu,Bronze,2023-07-18,Kids,Handloom,Premium,14,1098
S022761,INV109020,C01465,P0448,2025-10-18,1,1200,10,1080.0,Navratri,Winter,Saturday,10,2025,KAN-SARE-0448,Kanchipuram Handloom Sarees Yellow Standard,Women,Sarees,Kanchipuram Handloom,Yellow,Standard,Handloom,"Wedding, Diwali, Navratri",Women,3180,2071,SUP023,Active,images/products/P0448.jpg,34.87,Pavithra Reddy,Female,59,Karur,Tamil Nadu,Bronze,2023-07-18,Kids,Handloom,Premium,14,1098
S022762,INV109020,C01465,P0158,2025-10-18,3,1200,5,3420.0,Navratri,Winter,Saturday,10,2025,BIB-SHRE-0158,Biba Shree Gold XL,Women,Shree,Biba,Gold,XL,Silk,"Navratri, Wedding",Women,1680,1337,SUP008,Active,images/products/P0158.jpg,20.42,Pavithra Reddy,Female,59,Karur,Tamil Nadu,Bronze,2023-07-18,Kids,Handloom,Premium,14,1098
S022763,INV109021,C00412,P0201,2025-06-22,1,900,40,540.0,School Season,Monsoon,Sunday,6,2025,GUE-DRES-0201,Guess Dresses Gold L,Women,Dresses,Guess,Gold,L,Cotton,"Christmas, New Year",Women,1240,963,SUP001,Active,images/products/P0201.jpg,22.34,Ramesh Krishnan,Male,34,Villupuram,Tamil Nadu,Bronze,2023-01-21,Accessories,Linen,Budget,380,1276
S022764,INV109021,C00412,P0110,2025-06-22,1,700,10,630.0,School Season,Monsoon,Sunday,6,2025,UAT-TOWE-0110,Uathayam Towels Black XXL,Accessories,Towels,Uathayam,Black,XXL,Cotton,All Season,Unisex,280,180,SUP010,Active,images/products/P0110.jpg,35.71,Ramesh Krishnan,Male,34,Villupuram,Tamil Nadu,Bronze,2023-01-21,Accessories,Linen,Budget,380,1276
S022765,INV109021,C00412,P0486,2025-06-22,1,700,40,420.0,School Season,Monsoon,Sunday,6,2025,PRI-UMBR-0486,Prisma Umbrellas Purple XXL,Accessories,Umbrellas,Prisma,Purple,XXL,Polyester,Monsoon,Unisex,940,742,SUP011,Active,images/products/P0486.jpg,21.06,Ramesh Krishnan,Male,34,Villupuram,Tamil Nadu,Bronze,2023-01-21,Accessories,Linen,Budget,380,1276
